scorer,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000,DLC_resnet50_CforStickAs1Aug3shuffle1_500000
bodyparts,f1,f1,f1,f2,f2,f2,f3,f3,f3,m1,m1,m1,m2,m2,m2,m3,m3,m3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4677,196.9771423,121.6438065,1,194.7303467,116.3526535,1,176.1543579,79.88149261,1,219.0748749,141.5786438,1,214.6638947,137.9902344,1,179.3573456,133.8027802,1
4678,196.80336,121.2165298,1,194.5323944,115.8959503,1,176.1735077,79.88005829,1,219.4558258,140.318985,1,215.0190735,137.2710876,1,179.3573456,133.7385254,1
4679,196.419632,120.5620575,1,194.1795959,115.4953842,1,176.1735077,79.49812317,1,220.2879028,137.9594269,1,215.911026,135.1426392,1,179.3573456,133.7385254,1
4680,195.2834778,120.3941116,1,193.1204681,115.0446625,1,176.1735077,79.29360962,1,220.5523682,137.0837555,1,216.000824,135.0766449,1,179.3573456,133.7385254,1
4681,189.2046509,120.2238388,1,188.1402435,114.8688278,1,176.233551,78.78199768,1,221.5068665,135.9672546,1,217.1825562,135.0766449,1,179.2177734,134.2527618,1
4682,187.7859955,119.9986725,1,186.1818085,114.502388,1,176.3302612,78.21543884,1,221.7551422,135.4827271,1,217.3466339,135.0766449,1,179.2177734,134.3934479,1
4683,185.3300629,119.4305267,1,185.296524,114.3311462,1,176.3302612,77.74029541,1,222.4752502,135.4827271,1,217.7575836,135.1612244,1,179.2177734,134.3934479,1
4684,185.306076,118.4686356,1,183.0417175,113.1355133,1,176.4833832,77.08748627,1,222.7411194,135.9672546,1,218.5024261,135.4988403,1,179.7790222,134.3934479,1
4685,185.306076,117.4085159,1,183.0417175,112.4143372,1,176.4833832,76.61819458,1,224.2091522,136.6527863,1,220.5922546,136.1243134,1,180.0184174,132.5848389,1
4686,185.306076,117.4085159,1,183.0417175,112.4143372,1,176.4833832,76.61819458,1,224.2091522,136.7995911,1,220.5922546,136.2850952,1,180.0184174,131.0370483,1
4687,183.9183044,116.8429794,1,182.138855,111.9354248,1,176.4181671,76.5975647,1,224.2091522,138.4691467,1,220.5922546,137.2720947,1,179.7911072,131.0370483,1
4688,183.9183044,116.3474884,1,182.138855,111.3300323,1,176.3795319,76.42141724,1,221.7380524,138.4691467,1,217.509552,137.2720947,1,179.7911072,131.0370483,1
4689,185.0992126,115.9651108,1,184.0948334,110.9228134,1,176.3795319,75.95204926,1,221.7380524,138.903717,1,217.509552,137.2720947,1,179.1266174,131.0370483,1
4690,185.0992126,114.8309708,1,184.0948334,109.6834106,1,176.3795319,75.95204926,1,221.484314,139.5304108,1,217.509552,137.9970398,1,179.1266174,131.0370483,1
4691,185.0992126,114.8309708,1,185.006424,109.6834106,1,177.0256042,75.95204926,1,221.7380524,138.903717,1,217.9597015,136.6175842,1,179.1266174,129.8374023,1
4692,186.7698822,114.3276062,1,186.9238739,109.4266052,1,177.0646057,75.95204926,1,222.3819733,138.1424103,1,218.4783783,135.9852905,1,181.1333923,129.8374023,1
4693,186.7698822,113.9208603,1,187.4043274,108.843483,1,177.1362,76.0214386,1,223.1632538,136.4038391,1,219.0462036,135.2944794,1,181.5987549,129.8374023,1
4694,186.7698822,113.9208603,1,187.4139557,108.843483,1,177.1362,76.0214386,1,224.1305389,133.9295502,1,219.7640686,133.2730255,1,181.7353973,130.0208588,1
4695,186.7463684,113.5592957,1,187.4139557,108.2403488,1,177.0646057,76.00752258,1,224.1548462,133.9295502,1,219.8689728,133.2730255,1,181.9761963,130.0208588,1
4696,186.7463684,112.8493271,1,187.4139557,107.4683914,1,176.7820129,75.90757751,1,224.4940796,133.9295502,1,220.0272064,133.2730255,1,182.175415,130.0208588,1
4697,186.6296997,112.8493271,1,187.4139557,107.4683914,1,176.7308197,75.27285767,1,224.6884308,138.964447,1,220.6895447,137.4247284,1,182.5892487,129.6785431,1
4698,186.3335114,112.8493271,1,187.3416138,107.4683914,1,176.7308197,74.54444122,1,224.8582611,139.2311096,1,221.1422729,137.4247284,1,182.5892487,129.5574341,1
4699,186.3335114,113.284523,1,187.3416138,107.5733185,1,176.3543854,74.54444122,1,224.8582611,139.4740143,1,221.1422729,137.8961639,1,182.7352295,129.1755066,1
4700,188.4058685,113.5512314,1,187.8339233,107.8159943,1,176.1951447,74.54444122,1,224.8582611,139.82547,1,221.1422729,137.8961639,1,182.7352295,129.1755066,1
4701,189.5086975,117.9443359,1,187.8339233,112.3235245,1,175.9757996,74.70455933,1,220.0240936,142.3242188,1,217.6737976,138.7863922,1,182.5052948,129.1749725,1
4702,190.1910095,118.1708908,1,187.8339233,113.5447006,1,175.8808746,74.70455933,1,219.6168365,142.3242188,1,216.3740234,138.7863922,1,182.1320648,128.4509888,1
4703,190.1910095,118.3638763,1,187.8339233,114.0311432,1,175.8436432,74.70455933,1,219.6168365,142.3242188,1,216.3740234,138.7863922,1,182.1320648,127.8355331,1
4704,190.1910095,118.3638763,1,187.7819366,114.0311432,1,175.8141479,74.6442337,1,219.6168365,141.5603943,1,216.3740234,138.708847,1,181.4946136,127.8355331,1
4705,188.2085876,118.1708908,1,186.4356079,113.5447006,1,175.8141479,74.50328064,1,220.3799591,139.4086456,1,216.6184082,136.9453278,1,181.214386,127.8355331,1
4706,184.0901642,118.3638763,1,183.5298004,112.6977234,1,175.8274994,74.23513794,1,221.6839142,137.5851593,1,217.2531433,135.7507629,1,181.0136566,130.0341034,1
4707,183.7758179,117.7622986,1,183.5298004,112.6977234,1,175.8274994,74.23513794,1,221.6839142,135.8525696,1,217.5553284,134.718399,1,181.0136566,130.2353821,1
4708,183.7758179,117.7248611,1,183.5298004,112.6977234,1,176.4772797,74.2127533,1,221.6839142,133.3638,1,217.5553284,132.339447,1,180.9265747,130.4812469,1
4709,183.9280548,117.7622986,1,183.6627502,112.8257904,1,176.5317688,74.23513794,1,221.5661469,130.2301788,1,217.5553284,131.0125122,1,180.9265747,130.969635,1
4710,184.019455,117.8342514,1,183.9050446,112.8257904,1,176.5317688,74.26009369,1,221.5661469,129.8182068,1,217.5553284,130.7178497,1,180.8315277,130.969635,1
4711,184.019455,117.8342514,1,183.9260101,112.8555908,1,176.5908508,74.80500031,1,221.5661469,129.8182068,1,217.5553284,130.7178497,1,180.8315277,130.9973297,1
4712,184.4117279,118.2979431,1,183.9860992,113.0105133,1,176.5317688,74.92365265,1,221.6748047,129.8182068,1,217.739212,130.7178497,1,180.8315277,130.969635,1
4713,184.6916656,118.2979431,1,184.3392792,113.4692688,1,176.4210815,74.92365265,1,222.6069336,129.8182068,1,218.6710663,130.7178497,1,180.7561798,130.9346313,1
4714,185.9095612,118.7861862,1,185.7242889,113.5413513,1,176.4063416,74.92365265,1,222.6069336,129.7379761,1,218.6710663,130.6774597,1,180.7561798,126.9612045,1
4715,186.1238556,118.7861862,1,186.6114349,114.1071548,1,176.3731079,74.61888885,1,222.6069336,128.7912445,1,218.6710663,130.1643829,1,180.6240997,126.9612045,1
4716,187.1094971,118.7626572,1,186.6114349,114.1071548,1,176.3731079,74.59540558,1,220.9429016,125.9993668,1,217.0830536,127.3972397,1,180.6240997,126.9612045,1
4717,187.1094971,118.7626572,1,186.6036682,114.1071548,1,176.4063416,74.59540558,1,220.9429016,125.9993668,1,217.0830536,127.3972397,1,180.6240997,127.1789398,1
4718,187.1094971,118.7626572,1,186.509903,114.1071548,1,177.0799103,74.59540558,1,220.9429016,125.9993668,1,217.0830536,127.3972397,1,181.089386,130.0386963,1
4719,187.1094971,118.4929047,1,186.509903,113.8191681,1,177.0799103,74.59540558,1,221.3406677,126.576889,1,217.8065643,128.5124817,1,181.089386,130.0677948,1
4720,186.8611755,118.4477844,1,186.2729034,113.5821152,1,177.0799103,74.59540558,1,221.4703369,128.3218689,1,217.8556519,129.7061768,1,181.102356,130.141571,1
4721,186.7009583,118.4477844,1,186.147644,113.4522247,1,176.8912201,74.63648224,1,221.4703369,128.6248016,1,217.8556519,129.8680878,1,181.102356,130.1424103,1
4722,186.7009583,118.4477844,1,186.147644,113.4522247,1,176.8912201,74.96482086,1,221.4899139,128.6694641,1,217.8608551,129.8680878,1,181.089386,130.2780914,1
4723,186.7009583,118.4477844,1,186.147644,113.4522247,1,176.8912201,74.99659729,1,221.4899139,128.7510834,1,217.8608551,129.8680878,1,180.9834747,130.2780914,1
4724,186.617218,118.0921021,1,186.3332825,113.5051804,1,177.7294922,74.99659729,1,221.4899139,128.7510834,1,217.8608551,129.8680878,1,180.9507751,130.1424103,1
4725,186.9508057,118.3407135,1,186.386261,114.0114822,1,177.8695374,75.16809845,1,221.7207489,129.4068451,1,218.0006714,129.8858032,1,180.8889923,129.4017181,1
4726,186.9970551,118.3407135,1,186.6880188,114.0931091,1,184.6213379,75.62382507,1,222.3434906,129.6148834,1,218.3777161,130.0410614,1,180.3186951,129.4017181,1
4727,186.9970551,118.0144577,1,186.6880188,114.0931091,1,184.8147736,75.62382507,1,222.3434906,129.6148834,1,218.3777161,130.0410614,1,180.277298,129.4017181,1
4728,186.617218,117.9667816,1,186.3332825,114.037735,1,190.8087921,75.62382507,1,222.3434906,129.6148834,1,218.3777161,129.8858032,1,180.1057892,130.2272339,1
4729,186.59552,117.9667816,1,185.9816742,114.037735,1,193.3483887,77.59893799,1,221.462616,129.3795624,1,217.805481,130.6513062,1,180.1057892,130.4057922,1
4730,186.59552,117.9485855,1,185.5592346,114.037735,1,193.3890991,77.83269501,1,221.462616,129.3795624,1,217.805481,130.6513062,1,180.3186951,131.6562347,1
4731,186.59552,117.9485855,1,185.2121429,113.7754059,1,193.5755005,77.83269501,1,221.462616,129.3795624,1,217.805481,130.6513062,1,180.5585785,132.0053253,1
4732,187.6302338,117.9485855,1,185.2121429,113.3516312,1,194.5732574,77.83269501,1,222.0408173,131.1532745,1,218.0821228,132.5536499,1,180.7244415,132.4558258,1
4733,187.6474304,117.7480621,1,185.4937744,112.8457336,1,194.5732574,77.4199295,1,223.054306,133.5482178,1,218.7664642,134.8143768,1,180.8756104,132.4558258,1
4734,187.7882385,117.7480621,1,185.5592346,112.8457336,1,194.5732574,77.13092804,1,223.3452148,134.9972992,1,219.2452698,134.8668213,1,181.1372223,132.4558258,1
4735,187.7882385,116.6592865,1,186.3087006,110.8323364,1,191.1650085,71.65061951,1,226.3869781,134.9972992,1,222.7051849,134.8668213,1,182.6169434,130.9679718,1
4736,187.7882385,116.447052,1,186.6812592,110.8323364,1,183.9686737,71.4813385,1,227.7550659,134.9972992,1,223.8375092,134.8668213,1,183.9387665,130.263031,1
4737,187.1137543,116.0120163,1,186.6974182,110.7391586,1,183.9602966,70.9801178,1,227.7550659,134.6264191,1,223.8375092,134.139389,1,183.9387665,130.263031,1
4738,186.9306183,115.6087799,1,186.6974182,110.7391586,1,183.9602966,70.97776794,1,227.7550659,130.4871216,1,223.8375092,131.2233582,1,183.9387665,130.1323853,1
4739,186.8158875,114.8111877,1,186.6812592,109.932579,1,183.9686737,70.42333984,1,222.8656921,130.2615051,1,218.6510773,130.8753815,1,182.7288666,130.263031,1
4740,185.3208008,112.5874939,1,185.8583832,106.8141785,1,184.3405609,69.8289032,1,219.0340729,129.9173584,1,214.8178406,130.8229218,1,181.81427,130.263031,1
4741,185.2646027,112.2355881,1,185.7679443,106.4542465,1,184.3943329,69.04862213,1,218.2733765,129.30896,1,213.9920044,130.1885376,1,181.81427,130.1323853,1
4742,184.9124756,112.0214844,1,185.4677124,106.2636642,1,184.3943329,68.55741882,1,217.6521606,129.30896,1,213.5782318,130.1885376,1,181.81427,129.4905548,1
4743,184.661438,111.8540115,1,185.4112396,105.9116669,1,184.3405609,68.55741882,1,217.6521606,130.2615051,1,213.5782318,130.8229218,1,181.81427,129.2595062,1
4744,184.4970703,111.8540115,1,184.4375305,105.874794,1,183.8518219,68.43491364,1,218.2733765,134.3222046,1,213.9920044,132.4457855,1,181.6555176,129.2595062,1
4745,181.9072876,111.165329,1,183.0570221,105.7061462,1,183.8518219,68.16064453,1,218.7409515,134.5490875,1,214.5370483,133.3069305,1,181.7682648,129.2595062,1
4746,181.9072876,111.165329,1,183.0570221,105.6428299,1,183.8518219,68.16064453,1,220.141571,134.5490875,1,215.7473602,133.3069305,1,181.7682648,129.2394104,1
4747,181.9072876,110.6176758,1,183.0570221,105.517395,1,183.8073273,68.01091766,1,221.0759735,134.5490875,1,216.424057,133.3069305,1,181.7682648,129.3083801,1
4748,184.6819916,109.7973862,1,185.3092651,104.4084625,1,183.8073273,67.85588837,1,221.0759735,134.1181335,1,216.424057,133.2006073,1,181.8215179,129.3095093,1
4749,188.2404022,109.7607803,1,186.2885742,104.1121826,1,183.8073273,67.77669525,1,221.0759735,131.7108459,1,216.424057,130.9455261,1,182.5543823,129.3095093,1
4750,188.2404022,109.2107849,1,186.2885742,103.7700882,1,183.7220306,67.61405945,1,218.418869,131.7108459,1,214.12854,130.9455261,1,182.5543823,129.3095093,1
4751,188.2404022,107.9396973,1,186.2885742,102.9570007,1,183.2161865,67.61405945,1,217.625946,131.7108459,1,213.3972473,130.9455261,1,182.3385925,129.7107544,1
4752,187.0576324,107.9396973,1,184.6723175,102.9570007,1,183.2161865,67.61405945,1,216.3510742,135.1770172,1,212.2851715,134.1837463,1,181.9303284,129.7107544,1
4753,184.2707672,107.9396973,1,181.7788544,102.9570007,1,183.1173859,67.68651581,1,216.0707245,136.9503784,1,212.169693,136.0931854,1,181.9303284,130.0275269,1
4754,184.2707672,111.6666183,1,181.7788544,106.0951004,1,183.1173859,67.75132751,1,215.9844513,136.9503784,1,212.1163788,136.0931854,1,180.6085968,129.7107544,1
4755,184.2707672,113.6375732,1,181.7788544,107.8505707,1,183.5075989,67.75132751,1,215.6896973,136.9503784,1,212.1056366,136.0931854,1,180.594223,129.647934,1
4756,184.4573059,113.6375732,1,184.4203491,107.8505707,1,183.5575867,67.75132751,1,215.6896973,135.118866,1,212.1056366,133.5543671,1,180.594223,129.3439178,1
4757,186.0439148,113.6375732,1,186.1544495,107.8505707,1,183.6722565,67.57913971,1,215.6896973,131.2668762,1,212.1056366,129.8554688,1,180.6085968,129.3439178,1
4758,186.8186493,113.2810364,1,186.8892517,107.314949,1,183.8435822,67.55989075,1,217.6831665,128.2365265,1,213.09021,128.2189026,1,181.3950348,129.3439178,1
4759,186.8186493,113.2681427,1,186.9257202,106.932579,1,183.9232941,67.12155914,1,217.9151001,128.2365265,1,213.5875549,128.2189026,1,181.3950348,129.3672791,1
4760,186.8186493,112.100235,1,186.9257202,106.2766418,1,183.997757,67.10782623,1,218.0082397,128.2365265,1,213.5875549,128.2189026,1,181.3950348,129.5674133,1
4761,186.4687958,111.2204895,1,186.9257202,104.9630737,1,184.0416107,67.10782623,1,218.2776337,129.0476532,1,213.5875549,129.4241943,1,180.9755554,129.611908,1
4762,184.8733521,108.7096329,1,184.9800568,103.2326965,1,184.3049011,67.12155914,1,218.2776337,129.8849487,1,213.5699768,130.2898712,1,179.7080688,130.1468964,1
4763,182.7305298,108.7096329,1,183.0173035,103.2326965,1,184.3049011,67.3471756,1,218.2776337,130.627121,1,213.5699768,130.6648254,1,179.5940247,130.1468964,1
4764,181.7815857,108.7096329,1,181.9520264,103.2326965,1,184.3049011,67.3555069,1,216.6728821,135.6184082,1,212.3086548,134.7280273,1,179.5657959,130.4178162,1
4765,181.7815857,112.4631119,1,181.9520264,106.8430862,1,184.1296692,67.36035919,1,216.633667,135.6184082,1,212.3086548,134.7280273,1,178.2646942,130.4178162,1
4766,183.4383392,115.5143814,1,182.5111847,109.8381958,1,184.0019684,68.01947784,1,216.633667,135.6184082,1,212.3086548,134.7280273,1,178.2646942,129.7475739,1
4767,183.4383392,115.5143814,1,182.5111847,109.8381958,1,183.9055176,68.01947784,1,216.633667,135.6184082,1,213.0431366,134.7280273,1,178.2646942,129.3295288,1
4768,184.5530701,115.5143814,1,183.0418549,109.8381958,1,183.9055176,68.01947784,1,216.633667,131.6832428,1,213.0431366,131.3057251,1,179.4563293,128.9031982,1
4769,184.5530701,115.1221848,1,184.0206604,109.5599747,1,183.9055176,68.01947784,1,216.633667,128.5902405,1,213.0431366,128.2309113,1,179.4563293,126.9328766,1
4770,184.5530701,114.6949463,1,184.0206604,109.0123749,1,183.78685,67.84319305,1,216.1680603,128.5902405,1,212.6526642,128.2309113,1,179.4563293,126.9328766,1
4771,184.8196259,114.2703171,1,184.8342285,108.9192123,1,183.7613983,67.63056183,1,215.9295349,128.5902405,1,211.9929199,128.2309113,1,179.8436584,126.9328766,1
4772,184.5436096,114.2703171,1,184.5485382,108.9192123,1,183.7613983,67.63056183,1,215.5621338,129.2451324,1,211.960907,128.7951355,1,179.8436584,128.3505096,1
4773,184.5316925,113.4160156,1,184.0206604,107.4517365,1,183.7613983,67.39225006,1,215.5077209,129.629776,1,211.8907013,129.177063,1,179.8436584,128.4561462,1
4774,183.275589,109.8647919,1,182.8459015,104.0692978,1,183.7200317,67.2776413,1,215.5077209,130.9903412,1,211.8907013,131.0559082,1,180.3570862,128.9116211,1
4775,182.2293701,108.3827209,1,182.5265808,102.9521408,1,183.7200317,66.96109009,1,215.3431396,134.869873,1,211.8907013,134.5180817,1,180.3570862,129.2456665,1
4776,182.2293701,108.1769028,1,182.5265808,102.8076324,1,183.7266693,66.6897049,1,215.3431396,134.869873,1,211.8907013,134.5180817,1,180.3570862,129.4221191,1
4777,182.2293701,108.1769028,1,182.5265808,102.8076324,1,183.7266693,66.40361786,1,215.8691406,134.869873,1,212.4348145,134.5180817,1,180.3570862,129.481308,1
4778,182.2293701,108.3827209,1,182.5265808,102.9521408,1,183.7266693,66.21062469,1,217.1396637,130.6994019,1,213.3535309,132.1730652,1,180.3570862,129.6302032,1
4779,181.9010468,109.9316559,1,181.8993988,104.2281342,1,183.7266693,66.21062469,1,217.755249,126.8480759,1,213.8733673,128.9162598,1,180.4645538,129.6590576,1
4780,180.8627167,109.9316559,1,181.7043762,104.2281342,1,183.786972,66.21062469,1,218.9781036,124.8244476,1,214.4857025,126.6073914,1,180.500824,130.0970612,1
4781,180.2064819,109.9316559,1,181.2191925,104.2281342,1,183.9637146,66.47182465,1,219.8480377,123.8448944,1,216.1329346,125.4221649,1,180.703125,130.3417816,1
4782,180.2064819,109.8375549,1,181.2191925,104.3644943,1,184.035675,67.10500336,1,222.8391418,123.4571762,1,218.9981842,124.6875229,1,181.3048096,130.4078674,1
4783,180.2064819,109.8375549,1,181.2191925,104.3644943,1,184.035675,67.15239716,1,223.278183,122.7992783,1,219.6555939,124.0793762,1,181.3092194,130.4883118,1
4784,181.8137512,109.8375549,1,182.1613159,104.3663635,1,184.035675,67.15239716,1,223.278183,122.4329681,1,219.6555939,124.0793762,1,181.5866547,130.5626221,1
4785,181.8137512,109.8375549,1,182.1613159,104.3663635,1,183.7677155,67.15239716,1,223.278183,122.3993835,1,219.6555939,123.9972534,1,181.5866547,130.5626221,1
4786,181.8137512,110.1923599,1,182.1613159,104.6563416,1,183.6128082,66.40515137,1,221.6420441,122.3993835,1,218.2496338,123.9972534,1,181.5866547,130.5626221,1
4787,182.5270538,110.8138504,1,182.1613159,105.0579987,1,183.540451,66.36089325,1,221.4355316,122.3993835,1,217.4141541,124.207016,1,179.3156738,130.5059662,1
4788,182.5270538,110.8138504,1,182.1613159,105.0579987,1,183.540451,66.34433746,1,220.3721619,124.7674942,1,215.8127289,125.7575836,1,179.2601471,130.3127747,1
4789,182.5270538,112.334671,1,182.704071,106.2520142,1,183.540451,66.31243134,1,216.4236298,126.3344269,1,212.5970306,127.9080658,1,178.8607483,130.3127747,1
4790,184.5655365,112.3470459,1,185.163269,106.2777557,1,183.8948975,66.34433746,1,213.9675598,126.5136795,1,209.9971771,128.5050354,1,178.8607483,130.0093079,1
4791,184.5655365,112.6208649,1,185.163269,106.5840454,1,183.984848,66.34433746,1,213.9264526,127.4858322,1,209.5980988,129.5547333,1,178.6277008,130.4512634,1
4792,184.5655365,113.0284729,1,185.163269,106.603508,1,183.9997864,66.67975616,1,213.9264526,126.5136795,1,209.5980988,128.5050354,1,178.8607483,130.4512634,1
4793,184.5655365,112.6208649,1,185.163269,106.5840454,1,183.9997864,66.68877411,1,213.9675598,126.3344269,1,209.5980988,127.9080658,1,179.1366272,130.5241852,1
4794,184.5655365,112.5255051,1,185.163269,106.3716202,1,183.9997864,66.68877411,1,213.9675598,124.2898026,1,210.7820892,126.3368149,1,179.2192688,130.9406891,1
4795,186.2919617,112.5255051,1,186.316864,106.3716202,1,183.9510193,66.67975616,1,214.5047455,121.9191971,1,211.0217896,123.9375458,1,180.0599365,131.0120239,1
4796,186.2919617,111.728981,1,186.316864,105.6479721,1,183.9428406,66.3635025,1,214.5231781,121.5037537,1,211.1540527,123.8241119,1,180.2722168,131.0120239,1
4797,186.2919617,111.0787659,1,186.316864,104.7945328,1,183.8942108,65.89987183,1,214.8778839,121.5037537,1,211.7656403,123.6940002,1,180.6983643,130.8465881,1
4798,186.7603607,109.3163757,1,186.316864,103.7453918,1,183.8942108,65.77602386,1,218.2490387,121.1063309,1,214.7824554,123.0516891,1,181.1567078,131.0942383,1
4799,186.7603607,109.3163757,1,186.316864,103.7453918,1,183.9510193,65.77602386,1,221.2803802,121.5037537,1,217.4288025,123.6940002,1,181.7620087,131.0942383,1
4800,186.1828613,111.0787659,1,184.6361237,104.7945328,1,183.993454,65.77602386,1,222.3822021,121.641449,1,218.6422272,123.8241119,1,181.7620087,131.0521393,1
4801,186.1828613,111.5719833,1,184.6361237,105.2301559,1,184.0079193,65.77602386,1,222.3822021,122.1662064,1,218.6422272,124.0057678,1,181.7620087,131.0942383,1
4802,186.1828613,112.9528046,1,184.6361237,107.0932083,1,184.0079193,65.90757751,1,222.3822021,123.8312454,1,218.6422272,125.490242,1,181.3759308,131.0942383,1
4803,183.5710754,112.9528046,1,182.5423431,107.0932083,1,183.993454,65.93395996,1,221.1578064,125.8332443,1,217.0227356,127.359726,1,180.143631,131.0521393,1
4804,183.2772217,112.9528046,1,182.1791534,107.0932083,1,183.5657349,65.93395996,1,219.6009521,126.303421,1,215.6432648,127.5730286,1,180.129303,131.0521393,1
4805,181.4327698,112.2865067,1,180.608429,106.793663,1,183.4138794,65.93395996,1,215.8703308,126.5650787,1,212.4903412,128.8484497,1,178.0306244,130.8921814,1
4806,180.6114502,112.1052246,1,180.2797852,106.4727936,1,183.4111328,65.86634064,1,213.8557129,128.5970001,1,210.7063599,129.1110077,1,177.6347809,130.7438354,1
4807,180.6114502,111.9574356,1,180.2797852,105.696991,1,183.4111328,65.8549881,1,213.8557129,128.5970001,1,210.7063599,129.1110077,1,177.6347809,130.0749512,1
4808,180.6114502,111.4741669,1,180.2797852,105.3884583,1,183.4111328,65.48077393,1,213.8557129,128.5970001,1,210.7063599,129.1110077,1,177.6347809,129.7836151,1
4809,186.0654602,111.4741669,1,185.8276978,105.3884583,1,183.5870972,65.48077393,1,214.154541,128.5970001,1,210.7063599,129.1110077,1,178.6264648,129.7836151,1
4810,188.9196472,111.9574356,1,187.8595428,105.3884583,1,183.7191162,65.48077393,1,214.2994843,128.5970001,1,211.0435486,129.1110077,1,178.6343384,129.7836151,1
4811,188.9243774,112.9268799,1,187.8595428,106.2806549,1,183.7191162,65.59421539,1,214.8880005,130.5465851,1,211.3998566,131.2497406,1,179.2216492,130.709259,1
4812,188.9243774,112.9268799,1,187.8595428,106.2806549,1,183.7191162,65.67942047,1,215.0704803,130.5465851,1,211.574295,131.2497406,1,179.2216492,130.709259,1
4813,188.9196472,112.9268799,1,187.6214142,106.2806549,1,183.7191162,65.7146759,1,215.0704803,130.5465851,1,211.574295,131.2497406,1,179.340271,130.7189636,1
4814,188.8821259,112.7889252,1,187.2462616,105.9041061,1,183.7506714,65.83379364,1,215.0704803,126.5020065,1,211.574295,128.7606049,1,179.340271,130.7189636,1
4815,188.7519379,112.5775452,1,187.1073608,105.8976059,1,183.751358,65.84276581,1,214.6201019,126.3797836,1,211.0609741,128.6096802,1,179.2523651,130.7765198,1
4816,188.5721283,112.5602417,1,187.0730743,105.8419189,1,183.751358,66.07286072,1,214.5711365,126.3340759,1,210.8399506,127.7864914,1,179.2523651,131.1072083,1
4817,188.5239716,112.5582581,1,186.9034576,105.7938538,1,183.7677917,66.07286072,1,214.2399139,125.0957718,1,210.7345428,126.7055283,1,179.340271,131.2348785,1
4818,188.4055939,112.4975586,1,186.5720825,105.8419189,1,183.7677917,66.07286072,1,213.479126,122.1128616,1,210.8399506,124.0174866,1,179.3661804,131.5389252,1
4819,188.3553314,112.4975586,1,186.5198364,105.8419189,1,183.7062836,66.032547,1,213.479126,119.4597778,1,210.8399506,123.7179871,1,179.838028,131.5772552,1
4820,188.2802887,112.4975586,1,186.414505,105.8611298,1,183.7062836,66.032547,1,213.479126,119.4597778,1,210.9080963,123.2657623,1,179.9620056,131.8270721,1
4821,188.2642059,112.525444,1,186.3373871,105.8611298,1,183.7977753,65.97949219,1,214.8718414,119.4597778,1,212.4326019,123.2196579,1,180.5219116,132.0956573,1
4822,187.9640045,112.525444,1,186.3373871,105.8611298,1,183.7977753,66.032547,1,216.4571381,119.6677704,1,213.6799469,122.7698212,1,180.9816895,132.0956573,1
4823,187.8799744,112.525444,1,186.3373871,105.7449417,1,183.8396912,66.032547,1,219.7465363,119.9942703,1,216.2605743,122.6661606,1,181.6396484,132.0956573,1
4824,187.8794708,112.5981293,1,186.2480011,105.7449417,1,183.9411316,66.04853821,1,221.4259491,120.4756088,1,217.676178,122.7698212,1,182.1631927,131.0624542,1
4825,187.8794708,112.328476,1,186.2606964,105.7449417,1,183.9411316,66.01216125,1,221.4259491,120.7721939,1,217.676178,123.2196579,1,182.1631927,130.7598724,1
4826,187.7407379,112.328476,1,186.3470459,105.8412323,1,183.9411316,66.01216125,1,221.4259491,123.2857132,1,217.676178,124.992836,1,182.1631927,130.6049957,1
4827,187.7117004,112.3728027,1,186.2606964,105.8467178,1,183.7381897,65.99120331,1,220.8824768,124.1251144,1,217.13591,125.7475891,1,181.8284302,130.3434448,1
4828,187.6069794,112.579834,1,186.2298584,106.0504532,1,183.6551056,65.99120331,1,220.0923462,125.0183563,1,215.8994598,126.9236298,1,181.5660706,130.3434448,1
4829,187.4910278,112.579834,1,186.2298584,106.0504532,1,183.6549988,65.99120331,1,217.7605591,125.9048538,1,213.655426,127.4753723,1,181.4203186,130.3434448,1
4830,187.2626495,112.6717148,1,186.0107574,106.0553436,1,183.6549988,66.38703918,1,217.0593719,126.9609985,1,212.9950256,128.5167084,1,181.144516,130.3647919,1
4831,187.2257843,112.6717148,1,185.9760742,106.0553436,1,183.5974579,66.43022156,1,215.9494781,126.9609985,1,212.0045166,128.5167084,1,181.0011902,130.3647919,1
